run,temp,visc
viscosity_Al0Cu200Zr300_dT50K_2/run/step_20,1000.0,0.0170959
viscosity_Al0Cu200Zr300_dT50K_2/run/step_21,950.0,0.0274711
viscosity_Al0Cu200Zr300_dT50K_2/run/step_19,1050.0,0.0157179
viscosity_Al0Cu200Zr300_dT50K_2/run/step_38,100.0,0.946145
viscosity_Al0Cu200Zr300_dT50K_2/run/step_27,650.0,0.996407
viscosity_Al0Cu200Zr300_dT50K_2/run/step_31,450.0,1.18316
viscosity_Al0Cu200Zr300_dT50K_2/run/step_28,600.0,1.78032
viscosity_Al0Cu200Zr300_dT50K_2/run/step_10,1500.0,0.00344957
viscosity_Al0Cu200Zr300_dT50K_2/run/step_23,850.0,0.11218
viscosity_Al0Cu200Zr300_dT50K_2/run/step_9,1550.0,0.00484155
viscosity_Al0Cu200Zr300_dT50K_2/run/step_34,300.0,0.295913
viscosity_Al0Cu200Zr300_dT50K_2/run/step_8,1600.0,0.00431765
viscosity_Al0Cu200Zr300_dT50K_2/run/step_12,1400.0,0.00487802
viscosity_Al0Cu200Zr300_dT50K_2/run/step_25,750.0,0.918305
viscosity_Al0Cu200Zr300_dT50K_2/run/step_32,400.0,0.23851
viscosity_Al0Cu200Zr300_dT50K_2/run/step_18,1100.0,0.0106501
viscosity_Al0Cu200Zr300_dT50K_2/run/step_16,1200.0,0.00569176
viscosity_Al0Cu200Zr300_dT50K_2/run/step_36,200.0,0.443653
viscosity_Al0Cu200Zr300_dT50K_2/run/step_35,250.0,0.343037
viscosity_Al0Cu200Zr300_dT50K_2/run/step_26,700.0,0.838948
viscosity_Al0Cu200Zr300_dT50K_2/run/step_0,2000.0,0.00219563
viscosity_Al0Cu200Zr300_dT50K_2/run/step_2,1900.0,0.00227132
viscosity_Al0Cu200Zr300_dT50K_2/run/step_15,1250.0,0.00651257
viscosity_Al0Cu200Zr300_dT50K_2/run/step_4,1800.0,0.00283769
viscosity_Al0Cu200Zr300_dT50K_2/run/step_33,350.0,0.27215
viscosity_Al0Cu200Zr300_dT50K_2/run/step_17,1150.0,0.00837886
viscosity_Al0Cu200Zr300_dT50K_2/run/step_24,800.0,0.397391
viscosity_Al0Cu200Zr300_dT50K_2/run/step_6,1700.0,0.00357538
viscosity_Al0Cu200Zr300_dT50K_2/run/step_3,1850.0,0.00286403
viscosity_Al0Cu200Zr300_dT50K_2/run/step_22,900.0,0.0476844
viscosity_Zr400Cu100_dT50K_0/run/step_7,1650.0,0.00452752
viscosity_Zr400Cu100_dT50K_0/run/step_1,1950.0,0.0024412
viscosity_Zr400Cu100_dT50K_0/run/step_29,550.0,2.76593
viscosity_Zr400Cu100_dT50K_0/run/step_30,500.0,3.11797
viscosity_Zr400Cu100_dT50K_0/run/step_13,1350.0,0.00702747
viscosity_Zr400Cu100_dT50K_0/run/step_5,1750.0,0.00283185
viscosity_Zr400Cu100_dT50K_0/run/step_11,1450.0,0.00596257
viscosity_Zr400Cu100_dT50K_0/run/step_14,1300.0,0.00809492
viscosity_Zr400Cu100_dT50K_0/run/step_37,150.0,12.7319
viscosity_Zr400Cu100_dT50K_0/run/step_20,1000.0,0.0304742
viscosity_Zr400Cu100_dT50K_0/run/step_21,950.0,0.0592423
viscosity_Zr400Cu100_dT50K_0/run/step_19,1050.0,0.0246283
viscosity_Zr400Cu100_dT50K_0/run/step_38,100.0,19.753
viscosity_Zr400Cu100_dT50K_0/run/step_27,650.0,5.37971
viscosity_Zr400Cu100_dT50K_0/run/step_31,450.0,3.42135
viscosity_Zr400Cu100_dT50K_0/run/step_28,600.0,3.19328
viscosity_Zr400Cu100_dT50K_0/run/step_10,1500.0,0.00517492
viscosity_Zr400Cu100_dT50K_0/run/step_23,850.0,0.392272
viscosity_Zr400Cu100_dT50K_0/run/step_9,1550.0,0.00412155
viscosity_Zr400Cu100_dT50K_0/run/step_34,300.0,5.83893
viscosity_Zr400Cu100_dT50K_0/run/step_8,1600.0,0.00398799
viscosity_Zr400Cu100_dT50K_0/run/step_12,1400.0,0.00686481
viscosity_Zr400Cu100_dT50K_0/run/step_25,750.0,1.83093
viscosity_Zr400Cu100_dT50K_0/run/step_32,400.0,4.07144
viscosity_Zr400Cu100_dT50K_0/run/step_18,1100.0,0.018453
viscosity_Zr400Cu100_dT50K_0/run/step_16,1200.0,0.0100918
viscosity_Zr400Cu100_dT50K_0/run/step_36,200.0,9.03803
viscosity_Zr400Cu100_dT50K_0/run/step_35,250.0,7.09432
viscosity_Zr400Cu100_dT50K_0/run/step_26,700.0,2.31004
viscosity_Zr400Cu100_dT50K_0/run/step_0,2000.0,0.00244263
viscosity_Zr400Cu100_dT50K_0/run/step_2,1900.0,0.00244614
viscosity_Zr400Cu100_dT50K_0/run/step_15,1250.0,0.00652755
viscosity_Zr400Cu100_dT50K_0/run/step_4,1800.0,0.00293191
viscosity_Zr400Cu100_dT50K_0/run/step_33,350.0,4.65342
viscosity_Zr400Cu100_dT50K_0/run/step_17,1150.0,0.0148115
viscosity_Zr400Cu100_dT50K_0/run/step_24,800.0,1.25108
viscosity_Zr400Cu100_dT50K_0/run/step_6,1700.0,0.00346323
viscosity_Zr400Cu100_dT50K_0/run/step_3,1850.0,0.00261991
viscosity_Zr400Cu100_dT50K_0/run/step_22,900.0,0.14558
viscosity_Al35Cu230Zr235_dT50K_2/run/step_7,1650.0,0.0031685
viscosity_Al35Cu230Zr235_dT50K_2/run/step_1,1950.0,0.00245785
viscosity_Al35Cu230Zr235_dT50K_2/run/step_29,550.0,3.68451
viscosity_Al35Cu230Zr235_dT50K_2/run/step_30,500.0,2.50016
viscosity_Al35Cu230Zr235_dT50K_2/run/step_13,1350.0,0.00622139
viscosity_Al35Cu230Zr235_dT50K_2/run/step_5,1750.0,0.0034835
viscosity_Al35Cu230Zr235_dT50K_2/run/step_11,1450.0,0.00582002
viscosity_Al35Cu230Zr235_dT50K_2/run/step_14,1300.0,0.00649341
viscosity_Al35Cu230Zr235_dT50K_2/run/step_37,150.0,17.2814
viscosity_Al35Cu230Zr235_dT50K_2/run/step_20,1000.0,0.045259
viscosity_Al35Cu230Zr235_dT50K_2/run/step_21,950.0,0.0833281
viscosity_Al35Cu230Zr235_dT50K_2/run/step_19,1050.0,0.0230859
viscosity_Al35Cu230Zr235_dT50K_2/run/step_38,100.0,26.8125
viscosity_Al35Cu230Zr235_dT50K_2/run/step_27,650.0,2.04535
viscosity_Al35Cu230Zr235_dT50K_2/run/step_31,450.0,5.33793
viscosity_Al35Cu230Zr235_dT50K_2/run/step_28,600.0,2.41425
viscosity_Al35Cu230Zr235_dT50K_2/run/step_10,1500.0,0.00524849
viscosity_Al35Cu230Zr235_dT50K_2/run/step_23,850.0,0.658741
viscosity_Al35Cu230Zr235_dT50K_2/run/step_9,1550.0,0.0030695
viscosity_Al35Cu230Zr235_dT50K_2/run/step_34,300.0,9.58323
viscosity_Al35Cu230Zr235_dT50K_2/run/step_8,1600.0,0.00435594
viscosity_Al35Cu230Zr235_dT50K_2/run/step_12,1400.0,0.00542955
viscosity_Al35Cu230Zr235_dT50K_2/run/step_25,750.0,1.98755
viscosity_Al35Cu230Zr235_dT50K_2/run/step_32,400.0,6.52977
viscosity_Al35Cu230Zr235_dT50K_2/run/step_18,1100.0,0.0187329
viscosity_Al35Cu230Zr235_dT50K_2/run/step_16,1200.0,0.0086624
viscosity_Al35Cu230Zr235_dT50K_2/run/step_36,200.0,12.5605
viscosity_Al35Cu230Zr235_dT50K_2/run/step_35,250.0,9.74646
viscosity_Al35Cu230Zr235_dT50K_2/run/step_26,700.0,2.4775
viscosity_Al35Cu230Zr235_dT50K_2/run/step_0,2000.0,0.00263109
viscosity_Al35Cu230Zr235_dT50K_2/run/step_2,1900.0,0.00254468
viscosity_Al35Cu230Zr235_dT50K_2/run/step_15,1250.0,0.006924
viscosity_Al35Cu230Zr235_dT50K_2/run/step_4,1800.0,0.0027867
viscosity_Al35Cu230Zr235_dT50K_2/run/step_33,350.0,7.85544
viscosity_Al35Cu230Zr235_dT50K_2/run/step_17,1150.0,0.0138857
viscosity_Al35Cu230Zr235_dT50K_2/run/step_24,800.0,1.23641
viscosity_Al35Cu230Zr235_dT50K_2/run/step_6,1700.0,0.00253805
viscosity_Al35Cu230Zr235_dT50K_2/run/step_3,1850.0,0.00294133
viscosity_Al35Cu230Zr235_dT50K_2/run/step_22,900.0,0.199054
viscosity_Ni400P100_dT50K_1/run/step_7,1650.0,0.00313222
viscosity_Ni400P100_dT50K_1/run/step_1,1950.0,0.00296209
viscosity_Ni400P100_dT50K_1/run/step_29,550.0,1.30437
viscosity_Ni400P100_dT50K_1/run/step_30,500.0,2.64963
viscosity_Ni400P100_dT50K_1/run/step_13,1350.0,0.00569064
viscosity_Ni400P100_dT50K_1/run/step_5,1750.0,0.00219758
viscosity_Ni400P100_dT50K_1/run/step_11,1450.0,0.00343975
viscosity_Ni400P100_dT50K_1/run/step_14,1300.0,0.00476924
viscosity_Ni400P100_dT50K_1/run/step_37,150.0,24.7521
viscosity_Ni400P100_dT50K_1/run/step_20,1000.0,0.0110779
viscosity_Ni400P100_dT50K_1/run/step_21,950.0,0.0108707
viscosity_Ni400P100_dT50K_1/run/step_19,1050.0,0.00909369
viscosity_Ni400P100_dT50K_1/run/step_27,650.0,0.31274
viscosity_Ni400P100_dT50K_1/run/step_31,450.0,2.9625
viscosity_Ni400P100_dT50K_1/run/step_28,600.0,0.835288
viscosity_Ni400P100_dT50K_1/run/step_10,1500.0,0.00392344
viscosity_Ni400P100_dT50K_1/run/step_23,850.0,0.020959
viscosity_Ni400P100_dT50K_1/run/step_9,1550.0,0.00306012
viscosity_Ni400P100_dT50K_1/run/step_34,300.0,13.055
viscosity_Ni400P100_dT50K_1/run/step_8,1600.0,0.00346295
viscosity_Ni400P100_dT50K_1/run/step_12,1400.0,0.00349112
viscosity_Ni400P100_dT50K_1/run/step_25,750.0,0.057447
viscosity_Ni400P100_dT50K_1/run/step_32,400.0,5.09842
viscosity_Ni400P100_dT50K_1/run/step_18,1100.0,0.00748643
viscosity_Ni400P100_dT50K_1/run/step_16,1200.0,0.0062591
viscosity_Ni400P100_dT50K_1/run/step_36,200.0,17.9619
viscosity_Ni400P100_dT50K_1/run/step_35,250.0,13.7137
viscosity_Ni400P100_dT50K_1/run/step_26,700.0,0.100433
viscosity_Ni400P100_dT50K_1/run/step_0,2000.0,0.0029542
viscosity_Ni400P100_dT50K_1/run/step_2,1900.0,0.00292868
viscosity_Ni400P100_dT50K_1/run/step_15,1250.0,0.00493929
viscosity_Ni400P100_dT50K_1/run/step_4,1800.0,0.00289844
viscosity_Ni400P100_dT50K_1/run/step_33,350.0,10.3658
viscosity_Ni400P100_dT50K_1/run/step_17,1150.0,0.0073072
viscosity_Ni400P100_dT50K_1/run/step_24,800.0,0.0342971
viscosity_Ni400P100_dT50K_1/run/step_6,1700.0,0.00298379
viscosity_Ni400P100_dT50K_1/run/step_3,1850.0,0.00295935
viscosity_Ni400P100_dT50K_1/run/step_22,900.0,0.0166369
viscosity_Ni400P100_dT50K_0/run/step_7,1650.0,0.00404804
viscosity_Ni400P100_dT50K_0/run/step_1,1950.0,0.00313516
viscosity_Ni400P100_dT50K_0/run/step_29,550.0,1.31717
viscosity_Ni400P100_dT50K_0/run/step_30,500.0,5.25515
viscosity_Ni400P100_dT50K_0/run/step_13,1350.0,0.0037092
viscosity_Ni400P100_dT50K_0/run/step_5,1750.0,0.00307421
viscosity_Ni400P100_dT50K_0/run/step_11,1450.0,0.00342593
viscosity_Ni400P100_dT50K_0/run/step_14,1300.0,0.00459293
viscosity_Ni400P100_dT50K_0/run/step_37,150.0,5.76512
viscosity_Ni400P100_dT50K_0/run/step_20,1000.0,0.0115801
viscosity_Ni400P100_dT50K_0/run/step_21,950.0,0.0105241
viscosity_Ni400P100_dT50K_0/run/step_19,1050.0,0.00813987
viscosity_Ni400P100_dT50K_0/run/step_38,100.0,21.5374
viscosity_Ni400P100_dT50K_0/run/step_27,650.0,0.288797
viscosity_Ni400P100_dT50K_0/run/step_31,450.0,0.494555
viscosity_Ni400P100_dT50K_0/run/step_28,600.0,0.741481
viscosity_Ni400P100_dT50K_0/run/step_10,1500.0,0.00463723
viscosity_Ni400P100_dT50K_0/run/step_23,850.0,0.0249172
viscosity_Ni400P100_dT50K_0/run/step_9,1550.0,0.00326093
viscosity_Ni400P100_dT50K_0/run/step_34,300.0,1.36107
viscosity_Ni400P100_dT50K_0/run/step_8,1600.0,0.00269489
viscosity_Ni400P100_dT50K_0/run/step_12,1400.0,0.00413416
viscosity_Ni400P100_dT50K_0/run/step_25,750.0,0.0483035
viscosity_Ni400P100_dT50K_0/run/step_32,400.0,0.70358
viscosity_Ni400P100_dT50K_0/run/step_18,1100.0,0.00890637
viscosity_Ni400P100_dT50K_0/run/step_16,1200.0,0.00616084
viscosity_Ni400P100_dT50K_0/run/step_36,200.0,3.12354
viscosity_Ni400P100_dT50K_0/run/step_35,250.0,1.8278
viscosity_Ni400P100_dT50K_0/run/step_26,700.0,0.126911
viscosity_Ni400P100_dT50K_0/run/step_0,2000.0,0.00306358
viscosity_Ni400P100_dT50K_0/run/step_2,1900.0,0.00271573
viscosity_Ni400P100_dT50K_0/run/step_15,1250.0,0.00504354
viscosity_Ni400P100_dT50K_0/run/step_4,1800.0,0.00321381
viscosity_Ni400P100_dT50K_0/run/step_33,350.0,0.973432
viscosity_Ni400P100_dT50K_0/run/step_17,1150.0,0.00725041
viscosity_Ni400P100_dT50K_0/run/step_24,800.0,0.0333079
viscosity_Ni400P100_dT50K_0/run/step_6,1700.0,0.00294196
viscosity_Ni400P100_dT50K_0/run/step_3,1850.0,0.00305913
viscosity_Ni400P100_dT50K_0/run/step_22,900.0,0.016637
viscosity_Al0Cu200Zr300_dT50K_4/run/step_7,1650.0,0.00344585
viscosity_Al0Cu200Zr300_dT50K_4/run/step_1,1950.0,0.00248775
viscosity_Al0Cu200Zr300_dT50K_4/run/step_29,550.0,0.695365
viscosity_Al0Cu200Zr300_dT50K_4/run/step_30,500.0,3.35788
viscosity_Al0Cu200Zr300_dT50K_4/run/step_13,1350.0,0.00607227
viscosity_Al0Cu200Zr300_dT50K_4/run/step_5,1750.0,0.00249937
viscosity_Al0Cu200Zr300_dT50K_4/run/step_11,1450.0,0.00451137
viscosity_Al0Cu200Zr300_dT50K_4/run/step_14,1300.0,0.00633357
viscosity_Al0Cu200Zr300_dT50K_4/run/step_37,150.0,5.91838
viscosity_Al0Cu200Zr300_dT50K_4/run/step_20,1000.0,0.0269403
viscosity_Al0Cu200Zr300_dT50K_4/run/step_21,950.0,0.0276707
viscosity_Al0Cu200Zr300_dT50K_4/run/step_19,1050.0,0.0146276
viscosity_Al0Cu200Zr300_dT50K_4/run/step_38,100.0,9.83634
viscosity_Al0Cu200Zr300_dT50K_4/run/step_27,650.0,0.938144
viscosity_Al0Cu200Zr300_dT50K_4/run/step_31,450.0,0.960877
viscosity_Al0Cu200Zr300_dT50K_4/run/step_28,600.0,3.90255
viscosity_Al0Cu200Zr300_dT50K_4/run/step_10,1500.0,0.00380231
viscosity_Al0Cu200Zr300_dT50K_4/run/step_23,850.0,0.191396
viscosity_Al0Cu200Zr300_dT50K_4/run/step_9,1550.0,0.00386296
viscosity_Al0Cu200Zr300_dT50K_4/run/step_34,300.0,2.00029
viscosity_Al0Cu200Zr300_dT50K_4/run/step_8,1600.0,0.0034383
viscosity_Al0Cu200Zr300_dT50K_4/run/step_12,1400.0,0.00553522
viscosity_Al0Cu200Zr300_dT50K_4/run/step_25,750.0,0.963637
viscosity_Al0Cu200Zr300_dT50K_4/run/step_32,400.0,1.32941
viscosity_Al0Cu200Zr300_dT50K_4/run/step_18,1100.0,0.0112732
viscosity_Al0Cu200Zr300_dT50K_4/run/step_16,1200.0,0.00747374
viscosity_Al0Cu200Zr300_dT50K_4/run/step_36,200.0,4.07579
viscosity_Al0Cu200Zr300_dT50K_4/run/step_35,250.0,2.82736
viscosity_Al0Cu200Zr300_dT50K_4/run/step_26,700.0,1.69657
viscosity_Al0Cu200Zr300_dT50K_4/run/step_0,2000.0,0.00248777
viscosity_Al0Cu200Zr300_dT50K_4/run/step_2,1900.0,0.00264694
viscosity_Al0Cu200Zr300_dT50K_4/run/step_15,1250.0,0.00665029
viscosity_Al0Cu200Zr300_dT50K_4/run/step_4,1800.0,0.00282949
viscosity_Al0Cu200Zr300_dT50K_4/run/step_33,350.0,0.810631
viscosity_Al0Cu200Zr300_dT50K_4/run/step_17,1150.0,0.00864983
viscosity_Al0Cu200Zr300_dT50K_4/run/step_24,800.0,0.320723
viscosity_Al0Cu200Zr300_dT50K_4/run/step_6,1700.0,0.00362785
viscosity_Al0Cu200Zr300_dT50K_4/run/step_3,1850.0,0.00220454
viscosity_Al0Cu200Zr300_dT50K_4/run/step_22,900.0,0.0446796
