run,temperature,diffusion
../jobs/viscosity_Ni300Nb200_dT50K_0/run/step_32/traj_nvt.lammpstrj,400.0,8.359989872493616e-08
../jobs/viscosity_Al35Cu225Zr240_dT50K_2/run/step_15/traj_nvt.lammpstrj,1250.0,0.12557700776352923
../jobs/viscosity_Zr300Cu150Al50_dT50K_1/run/step_18/traj_nvt.lammpstrj,1100.0,0.05602403324461335
../jobs/viscosity_Al0Cu200Zr300_dT50K_3/run/step_27/traj_nvt.lammpstrj,650.0,5.738218236681443e-05
../jobs/viscosity_Ni300Nb200_dT50K_1/run/step_15/traj_nvt.lammpstrj,1250.0,0.015530389804337763
../jobs/viscosity_Zr250Cu200Al50_dT50K_3/run/step_35/traj_nvt.lammpstrj,250.0,7.549168049164072e-08
../jobs/viscosity_Al35Cu230Zr235_dT50K_4/run/step_0/traj_nvt.lammpstrj,2000.0,0.6702783584891109
../jobs/viscosity_Zr300Cu150Al50_dT50K_2/run/step_35/traj_nvt.lammpstrj,250.0,2.536686662671066e-08
../jobs/viscosity_Zr300Cu150Al50_dT50K_0/run/step_13/traj_nvt.lammpstrj,1350.0,0.1616934859298521
../jobs/viscosity_Al35Cu225Zr240_dT50K_4/run/step_4/traj_nvt.lammpstrj,1800.0,0.5310715367416197
../jobs/viscosity_Zr300Cu150Al50_dT50K_3/run/step_36/traj_nvt.lammpstrj,200.0,3.9544362762375276e-07
../jobs/viscosity_Zr400Cu100_dT50K_3/run/step_37/traj_nvt.lammpstrj,150.0,7.303687388542614e-08
../jobs/viscosity_Zr300Cu150Al50_dT50K_1/run/step_23/traj_nvt.lammpstrj,850.0,0.0014723484341585275
../jobs/viscosity_Zr300Cu150Al50_dT50K_1/run/step_30/traj_nvt.lammpstrj,500.0,2.175896445233958e-07
../jobs/viscosity_Cu225Zr225Ag50_dT50K_0/run/step_34/traj_nvt.lammpstrj,300.0,1.0789637784257374e-07
../jobs/viscosity_Zr300Cu150Al50_dT50K_1/run/step_22/traj_nvt.lammpstrj,900.0,0.005510012664737069
../jobs/viscosity_Zr400Cu100_dT50K_1/run/step_17/traj_nvt.lammpstrj,1150.0,0.082456708954817
../jobs/viscosity_Ni300Nb200_dT50K_2/run/step_15/traj_nvt.lammpstrj,1250.0,0.013251501758917471
../jobs/viscosity_Ni300Nb200_dT50K_4/run/step_18/traj_nvt.lammpstrj,1100.0,0.0008492376017413786
../jobs/viscosity_Zr300Cu150Al50_dT50K_2/run/step_0/traj_nvt.lammpstrj,2000.0,0.6271730831957555
../jobs/viscosity_Al35Cu225Zr240_dT50K_4/run/step_2/traj_nvt.lammpstrj,1900.0,0.5641177704780774
../jobs/viscosity_Zr250Cu240Ag10_dT50K_0/run/step_14/traj_nvt.lammpstrj,1300.0,0.18523362852823588
../jobs/viscosity_Al35Cu225Zr240_dT50K_0/run/step_30/traj_nvt.lammpstrj,500.0,2.4918218615698812e-06
../jobs/viscosity_Cu250Zr250_dT50K_4/run/step_9/traj_nvt.lammpstrj,1550.0,0.31911245866254695
../jobs/viscosity_Ni300Nb200_dT50K_2/run/step_18/traj_nvt.lammpstrj,1100.0,0.001510701770406163
../jobs/viscosity_Zr250Cu200Al50_dT50K_0/run/step_14/traj_nvt.lammpstrj,1300.0,0.13535967163080923
../jobs/viscosity_Al35Cu225Zr240_dT50K_0/run/step_14/traj_nvt.lammpstrj,1300.0,0.16815722785242312
../jobs/viscosity_Cu250Zr250_dT50K_2/run/step_20/traj_nvt.lammpstrj,1000.0,0.04821366921915738
../jobs/viscosity_Al35Cu225Zr240_dT50K_0/run/step_17/traj_nvt.lammpstrj,1150.0,0.08776100652334885
../jobs/viscosity_Cu250Zr250_dT50K_1/run/step_22/traj_nvt.lammpstrj,900.0,0.020678465433505447
../jobs/viscosity_Al35Cu225Zr240_dT50K_3/run/step_27/traj_nvt.lammpstrj,650.0,2.604654665735636e-05
../jobs/viscosity_Zr250Cu200Al50_dT50K_2/run/step_22/traj_nvt.lammpstrj,900.0,0.006115207243960985
../jobs/viscosity_Cu225Zr225Ag50_dT50K_0/run/step_31/traj_nvt.lammpstrj,450.0,1.2297685499206468e-07
../jobs/viscosity_Zr300Cu150Al50_dT50K_2/run/step_38/traj_nvt.lammpstrj,100.0,7.517562446954862e-08
../jobs/viscosity_Cu225Zr225Ag50_dT50K_1/run/step_5/traj_nvt.lammpstrj,1750.0,0.4864503235064199
../jobs/viscosity_Al0Cu200Zr300_dT50K_2/run/step_2/traj_nvt.lammpstrj,1900.0,0.5956150573428693
../jobs/viscosity_Cu225Zr225Ag50_dT50K_0/run/step_38/traj_nvt.lammpstrj,100.0,1.1733543995274917e-09
../jobs/viscosity_Zr300Cu150Al50_dT50K_3/run/step_27/traj_nvt.lammpstrj,650.0,6.034593677417571e-06
../jobs/viscosity_Ni300Nb200_dT50K_0/run/step_14/traj_nvt.lammpstrj,1300.0,0.023653502602640455
../jobs/viscosity_Al35Cu230Zr235_dT50K_4/run/step_23/traj_nvt.lammpstrj,850.0,0.00015824054723633264
../jobs/viscosity_Ni300Nb200_dT50K_2/run/step_16/traj_nvt.lammpstrj,1200.0,0.007922442386093553
../jobs/viscosity_Zr250Cu200Al50_dT50K_1/run/step_24/traj_nvt.lammpstrj,800.0,0.00032530616815694023
../jobs/viscosity_Zr250Cu200Al50_dT50K_2/run/step_3/traj_nvt.lammpstrj,1850.0,0.5533718800244224
